"","popA","popB"
"4854",199.305317117443,245.608976146834
"4855",206.616664417359,229.109551812524
"4856",209.827036443603,242.287490310182
"4857",213.991151545482,181.91111527722
"4858",207.747412676563,259.301560965242
"4859",141.195010395058,198.637180962309
"4860",164.630141460007,182.853671417263
"4861",176.376885219193,200.203039536329
"4862",187.24762617776,220.868711101703
"4863",224.619529378934,158.906518026969
"4864",167.702796833911,265.170197991229
"4865",210.353710730798,222.375242123218
"4866",206.153967798648,297.432926793911
"4867",182.700386241785,278.251516329292
"4868",185.612375900828,289.642034180699
"4869",156.520327762256,284.831047028614
"4870",170.492571384145,259.081837447357
"4871",190.812990751312,225.876317800825
"4872",172.910445252674,214.740879532623
"4873",231.412280071438,242.364603445556
"4874",174.963893370751,250.7610028199
"4875",190.840869984552,265.448897805324
"4876",244.961410955135,198.732121838404
"4877",216.641762961105,209.212972496474
"4878",212.645100968969,199.979832373861
"4879",231.705141591785,219.019981056771
"4880",200.333581946044,235.219334128285
"4881",201.411140812046,208.344106733966
"4882",256.26719103441,208.431818919164
"4883",186.712229850923,252.082963418847
"4884",192.01844798525,244.032581726279
"4885",198.436747670857,226.442834054573
"4886",197.08994303188,177.515591376325
"4887",168.333497718143,242.023260823574
"4888",194.798353306355,215.129502245253
"4889",158.706578774792,228.384772650039
"4890",243.015399523024,197.336810645227
"4891",246.887770829008,184.521078476648
"4892",191.539558200653,210.390566165069
"4893",226.547325957611,212.460210531196
"4894",182.844356736193,229.344839421449
"4895",200.469623156445,228.465040271258
"4896",182.480788391584,246.525885844867
"4897",186.020359147497,241.550565873226
"4898",254.864579690081,179.842879205089
"4899",174.072476598076,262.958279941884
"4900",193.511036976691,243.941184773317
"4901",226.343069434281,219.624977029868
"4902",223.796652438217,273.534572946387
"4903",233.182451234063,234.834917117005
"4904",187.855575386011,206.050973971882
"4905",211.360165166905,212.820595023032
"4906",204.699807910519,229.525842310961
"4907",224.514945064934,201.041711110416
"4908",235.260507578702,159.798257444418
"4909",147.771201907373,259.379091452734
"4910",184.870242594906,260.193064558171
"4911",183.373751061058,208.044661130109
"4912",225.124474877043,167.770014943544
"4913",178.399262617779,246.798636947783
"4914",189.739195633113,215.818584536451
"4915",176.984164851341,263.965961980415
"4916",168.626419164802,222.199218019146
"4917",191.353443973242,191.487035074414
"4918",161.939257781176,160.106086412879
"4919",181.561025352993,228.264575797132
"4920",226.017045624818,193.287272079884
"4921",195.180883795213,259.354082209575
"4922",233.344509032661,268.088311685495
"4923",180.146798002644,212.630709134823
"4924",192.423096855527,214.169849250817
"4925",160.90672210679,230.797894747003
"4926",185.05203478743,244.968020969801
"4927",212.390344043483,254.600973008542
"4928",144.767482602172,166.580064268811
"4929",196.066420345535,209.233350542995
"4930",200.521868420433,205.989074773615
"4931",174.272213119678,210.351410294703
"4932",229.440869162372,181.886130214397
"4933",183.823263267635,234.221657838517
"4934",179.321460380707,272.411961602177
"4935",160.811717246028,253.948980324643
"4936",220.918123235428,206.804951230145
"4937",208.454973277063,210.376550764437
"4938",207.245571263964,221.738663323932
"4939",204.713245573704,241.819608309112
"4940",223.388811131609,287.3744615286
"4941",213.37858558841,245.819160768146
"4942",189.137799252517,263.73291435325
"4943",237.336364782925,195.636364385913
"4944",249.73719125647,255.643592380323
"4945",212.765736178579,235.909935601085
"4946",183.933906374922,254.268132191524
"4947",226.259120795427,259.940355540837
"4948",187.213608621388,262.571139569789
"4949",139.972652287091,247.661058398913
"4950",272.124888246031,245.945408436376
"4951",135.266162308252,254.732613574588
"4952",177.779764030987,253.233004464755
"4953",223.960879638942,211.815187561392
"4954",207.045799224892,218.353155486098
"4955",235.998521382843,210.332126366224
"4956",204.389773437661,252.623987416071
"4957",257.932086469649,225.236388213204
"4958",228.745533211507,244.893175602009
"4959",175.605449585561,253.060019332281
"4960",189.466332809869,240.85709042758
"4961",196.872252342039,252.033042347387
"4962",187.76853677025,248.467302413849
"4963",225.820413364336,200.255633685199
"4964",183.670408377434,225.115175696309
"4965",220.31067706471,158.660780612467
"4966",172.802525467692,305.929429514499
"4967",190.617797410375,222.962542715202
"4968",197.841051411529,192.039446326989
"4969",219.820529790805,204.560676587672
"4970",202.532017610917,239.136239206739
"4971",191.275381877774,332.293443254477
"4972",210.630358065367,261.299986340521
"4973",209.491489069053,183.967645265963
"4974",212.284428590887,278.109447750399
"4975",176.532303014369,202.482626568032
"4976",221.945024543115,201.874685870133
"4977",162.399163526096,251.567566877021
"4978",175.918655053358,261.716366252968
"4979",198.366040830483,234.498149694187
"4980",210.603767301652,242.977946791098
"4981",170.312090209935,219.381364166209
"4982",151.127484500787,253.300601092774
"4983",219.699679736494,187.323338106214
"4984",231.854521134833,203.359454047221
"4985",260.929866750093,227.273376094169
"4986",215.008272577343,281.73678513639
"4987",193.877713264168,236.952310111901
"4988",205.168675669133,221.426981768811
"4989",190.50317426827,255.922275086088
"4990",154.875061184598,268.628081075969
"4991",199.66562949104,201.926759588633
"4992",184.002610559536,241.733441357452
"4993",193.238127921871,222.672873010839
"4994",236.136216677417,198.656958893005
"4995",165.635914093589,223.301208232236
"4996",180.905854068062,220.914022763362
"4997",194.671200370345,249.353413597326
"4998",208.982640154071,253.406878156213
"4999",171.021493544675,239.949521021259
"5000",162.856381045951,254.741350229779
"5001",206.061577416757,211.913568420878
"5002",208.294285436714,235.319172630939
"5003",210.232569378602,220.169762912817
"5004",215.785188651177,225.972275146605
"5005",230.663189839305,212.717380038798
"5006",232.581494986811,217.70498960062
"5007",247.365309551839,268.190697651155
"5008",167.836945959622,227.026344133618
"5009",117.392561114503,241.950666225028
"5010",208.65682039308,205.406582194989
"5011",171.098444835913,251.479498156233
"5012",122.156134982039,180.162698901051
"5013",196.761371911299,254.673334222137
"5014",222.021463157369,298.324530521629
"5015",188.758441450226,287.07197319203
"5016",265.773310417728,247.36107638683
"5017",154.867718535276,239.09436926264
"5018",197.235440539736,270.77961369204
"5019",212.903762261065,202.887860503308
"5020",201.610217249278,203.524583362886
"5021",241.528862218936,268.02045246446
"5022",185.783774649594,235.391885530602
"5023",215.631154183796,213.74841187354
"5024",172.557375716753,199.138288867076
"5025",139.838176391174,199.88705033555
"5026",193.465368873282,245.649605473882
"5027",203.878117323194,175.646410184749
"5028",184.076411730952,250.337696009944
"5029",209.656620974261,247.529151291021
"5030",171.041910447245,275.193975280228
"5031",210.213445639551,232.748149344628
"5032",230.703749660707,183.782688990906
"5033",218.421237670082,215.487761715916
"5034",210.542287993133,193.434386306124
"5035",165.679460322025,265.41277978088
"5036",169.541874633099,243.571772807952
"5037",153.611147771279,230.087834925222
"5038",260.405297900072,244.219206320083
"5039",208.715045894243,200.281920370311
"5040",231.851793655262,222.119061562519
"5041",224.910129886224,225.88183151474
"5042",146.247935619733,224.056115679344
"5043",170.17491861041,281.655092835679
"5044",193.206332199438,187.644566951091
"5045",204.820364290052,170.715652395698
"5046",210.234023265826,250.796964110653
"5047",158.980572361645,226.237457433674
"5048",186.63803128732,203.508687122419
"5049",117.131549045778,245.93725490844
"5050",225.669585950619,273.740247848797
"5051",170.050748596717,232.092389043766
"5052",171.903664111041,220.099387840138
"5053",239.833700962756,211.095457146916
"5054",245.101838459642,249.325538201
"5055",171.622988191634,229.156720794453
"5056",162.294428222211,192.207572852592
"5057",236.031301609096,255.594130139462
"5058",177.423400396152,246.019645974605
"5059",180.146275154536,221.430929957339
"5060",195.484284665716,198.427144447761
"5061",209.33880668537,215.135925903967
"5062",165.874398147163,211.879402831612
"5063",244.734633092727,231.318695154913
"5064",210.933276310639,228.715812044138
"5065",192.952761594036,215.189520615019
"5066",193.180598414817,261.494080236567
"5067",207.543812135291,216.720205487385
"5068",200.742035184297,199.762369992708
"5069",169.738266873318,172.293237132127
"5070",177.113621320283,243.56184801058
"5071",168.359557199191,142.639351387789
"5072",229.50040527165,217.212305117455
"5073",158.90421472965,188.701005093262
"5074",128.050752437033,218.239381462457
"5075",198.079091550668,250.732399264845
"5076",260.458192126113,253.15596952083
"5077",233.497868171811,267.039070040908
"5078",216.515828896323,169.716586837463
"5079",231.402872583951,266.555674937151
"5080",194.910741282475,187.53449708901
"5081",207.034823351454,242.419919053957
"5082",212.692805566776,222.296754911512
"5083",197.090148646633,202.723399785298
"5084",186.307300079812,253.861661336349
"5085",171.556374581261,244.262199474756
"5086",184.596053813601,194.419036994719
"5087",180.165986088652,268.316353470804
"5088",217.544456316901,262.500870275335
"5089",158.235486370375,232.531605408463
"5090",194.244814533412,189.494125186351
"5091",202.837985806056,218.152137673161
"5092",232.481444466111,235.79037782238
"5093",217.06705660394,185.430459328354
"5094",219.569414031415,225.202106928617
"5095",218.439137373067,209.521020183227
"5096",185.170928012155,282.884794590549
"5097",241.687579304054,250.973942571634
"5098",227.064274777993,212.475808555006
"5099",211.879176712788,241.783567931479
"5100",208.795367055542,255.569597774452
"5101",172.114089620931,276.235575857337
"5102",240.667708456507,240.137955097094
"5103",203.732526310731,159.468634712625
"5104",168.170206303292,226.505816916724
"5105",188.733597509988,234.541611948329
"5106",211.325659089379,263.304574527827
"5107",188.129126797291,230.191549792478
"5108",235.699805535967,214.177942092111
"5109",128.87399667459,245.075805543224
"5110",229.478711598795,248.309453367177
"5111",215.284186948779,263.034097381366
"5112",202.438886180834,227.300844291841
"5113",193.297406280582,232.101689207069
"5114",215.200386516973,253.254082350327
"5115",233.415080521816,233.371937895685
"5116",172.933375729663,198.959873887092
"5117",194.873081638827,189.556240743668
"5118",184.753014734889,269.157768379246
"5119",194.23560944396,241.083628299571
"5120",162.842678496243,181.492890291947
"5121",154.799695055332,242.586523126372
"5122",192.040188450613,260.104924668707
"5123",224.677064081964,187.514411852783
"5124",187.21542686037,256.270597011836
"5125",219.926528877241,221.226653073508
"5126",206.54606480347,169.663174186966
"5127",189.390909932706,226.242893599438
"5128",196.595221520924,260.993777179551
"5129",193.368052550405,201.304778548844
"5130",189.119677483718,241.316033780284
"5131",221.052764960349,160.703067117169
"5132",204.569003923995,213.855819231724
"5133",187.746799943823,237.212111876685
"5134",206.837642188765,250.132403313491
"5135",183.25554218697,216.453622487338
"5136",232.736386923772,215.593679534316
"5137",184.957584517615,238.721427156326
"5138",220.029252489891,229.98820833776
"5139",228.683892472571,257.517802197621
"5140",149.182306791851,180.010953727554
"5141",188.705616148028,221.274121713166
"5142",156.405010000511,211.626665542012
"5143",188.664636038052,230.8577010868
"5144",169.776829083951,264.196977468677
"5145",159.105950775371,240.329844344028
"5146",224.802825138769,250.037180442502
"5147",172.016780154301,217.648854232916
"5148",156.216632437688,257.02868481094
"5149",199.937698976028,230.781323096682
"5150",121.091756100961,257.744393281362
"5151",184.935828458731,225.561576734971
"5152",201.314205994088,245.898871341081
"5153",210.394514145866,212.327785137147
"5154",196.731030410486,271.130910009334
"5155",235.818680981481,242.05661126443
"5156",209.404434787476,282.454489905529
"5157",211.643864533478,244.312896876451
"5158",163.865461474268,248.428301919598
"5159",208.988639476712,288.831605549319
"5160",190.627486696881,229.698112891093
"5161",247.644325477631,204.116465164254
"5162",215.961788578469,231.350924481628
"5163",191.933401362836,294.114224153205
"5164",211.64755891633,183.193767543579
"5165",173.517543297476,183.861747718278
"5166",182.114443132513,156.710149155668
"5167",235.846158745953,193.571163510086
"5168",211.26332642309,258.363898449531
"5169",238.268962193304,187.317053161294
"5170",269.050086909504,247.812505213099
"5171",201.806877071886,236.87672012682
"5172",199.589982441934,201.387362548816
"5173",251.80606304974,154.592341891333
"5174",193.152964108149,225.86127849046
"5175",151.016387928357,225.252751924348
"5176",186.713928540108,225.865712286943
"5177",207.900962754388,247.663938684586
"5178",172.503596072024,305.960597849422
"5179",174.570879949805,179.48534947559
"5180",223.95229335695,238.344756300522
"5181",188.093285201334,247.428180340861
"5182",232.649614325273,258.117061737817
"5183",170.509866700738,248.642168411251
"5184",161.325539654644,217.812952416684
"5185",172.597065766249,206.369547454019
"5186",182.966144558296,188.414612010271
"5187",180.315274608069,220.98564088398
"5188",203.473482171694,209.912191502105
"5189",215.372327694863,256.953342321852
"5190",139.649100047081,261.042139200979
"5191",220.559754543608,194.660651902037
"5192",168.027224386736,180.860363334078
"5193",160.112740714459,260.194550420603
"5194",232.585586913677,227.736896623717
"5195",195.85443709429,268.414521212453
"5196",201.409137194265,201.264412649179
"5197",170.483017595482,176.690856859871
"5198",200.559868223632,238.32411405593
"5199",206.510872107691,233.333301137881
"5200",174.425294135311,216.440402879954
"5201",205.817416063558,221.316376266154
"5202",223.40413879274,197.545482326533
"5203",239.802835671492,261.135997503334
"5204",177.437944691846,181.029602106254
"5205",185.793262102786,240.395407903432
"5206",234.275276681424,239.007032066182
"5207",246.681568268843,266.476220308633
"5208",167.36304721416,222.209662686532
"5209",255.227690447301,234.227488242733
"5210",239.410204264583,237.747765670666
"5211",211.015313570224,252.910140241385
"5212",181.962896757306,199.649811330528
"5213",209.457067061834,235.757123633382
"5214",185.543769408599,230.78457056496
"5215",174.928042579672,259.431750700267
"5216",193.231440203984,227.385001747303
"5217",95.2243532386075,265.068947764105
"5218",214.26450926588,229.478695706657
"5219",196.297650394491,216.364112634654
"5220",205.968012378521,229.195495364577
"5221",181.264235516057,267.678915845342
"5222",185.741791510185,214.978746074551
"5223",244.497573507317,241.732853324552
"5224",212.234720821318,201.063698187599
"5225",159.405688036234,282.444000081722
"5226",141.802357392875,214.721275534043
"5227",221.249866528312,180.7744690433
"5228",148.409631369966,205.536887719051
"5229",187.585845759,229.704000120095
"5230",231.809619399209,214.599101713007
"5231",161.286318165745,222.384676567408
"5232",188.528474131468,279.43086852264
"5233",245.197223101627,161.824159025328
"5234",216.208743948302,252.463519323478
"5235",238.660534609684,250.316569285982
"5236",266.364304168795,306.597594849874
"5237",145.098748339216,247.308404303736
"5238",204.91722111629,228.09511155807
"5239",170.606932672647,243.179716447274
"5240",206.27427348645,237.360562697294
"5241",182.990901411024,154.761044742402
"5242",213.149575853702,175.253431600951
"5243",178.147644475803,267.360682874566
"5244",184.431083549211,291.296375036472
"5245",163.565667826533,247.604395476018
"5246",181.42256001885,287.495821285857
"5247",198.209872092242,277.190202925505
"5248",179.889219371259,280.392385855051
"5249",226.99487486754,234.784703306605
"5250",228.679491044621,270.738341995652
"5251",226.810027657836,223.353112822736
"5252",217.40809014981,206.793598708607
"5253",192.262491563325,257.460391462958
"5254",179.572007104445,209.916855605451
"5255",181.195021861722,239.059499280482
"5256",196.69652977661,204.019163476149
"5257",220.022208014874,183.880443174385
"5258",166.584315943643,193.689867233961
"5259",245.250905201008,206.587340966081
"5260",208.860821700314,245.203428797211
"5261",135.553444988579,234.808978958711
"5262",193.356603774602,239.222099266858
"5263",264.403473600556,230.196197604209
"5264",189.217599225197,208.704072969284
"5265",189.493384964354,198.462328214231
"5266",158.855436003163,324.746335912471
"5267",183.869965332313,231.905454617063
"5268",163.424281072198,234.882378872417
"5269",182.667585729169,196.596661446044
"5270",194.048268381054,214.492065637511
"5271",187.796785631926,214.446629987437
"5272",199.12685766803,243.344337852549
"5273",192.727463389883,225.297364005749
"5274",145.107849091809,208.943922470975
"5275",267.141206541633,250.280265138027
"5276",258.705105923491,248.185811033814
"5277",187.946486678236,194.756485328438
"5278",195.833722378382,203.529971142914
"5279",220.923085735529,259.46151038201
"5280",231.841897735174,224.797891886965
"5281",210.488096364931,261.942473245061
"5282",199.316129711314,209.370313632835
"5283",195.149322140794,216.763463756025
"5284",202.762503760342,230.103896036278
"5285",235.363961721613,240.054657778549
"5286",276.27628029159,270.629257514077
"5287",223.408847292092,265.149198739714
"5288",179.803245891247,215.612636578603
"5289",189.014421592102,195.915822652225
"5290",211.833674335428,248.923019524254
"5291",215.319347479299,280.264779113629
"5292",234.318929675882,205.67043637426
"5293",189.662744329424,243.15759901872
"5294",225.0754959226,260.901113440829
"5295",213.86143597672,175.621500055151
"5296",185.826471299674,225.417586944376
"5297",226.169875540378,266.332652319962
"5298",183.209174591619,250.721573806383
"5299",222.594080833427,237.959725277515
"5300",221.98479222106,179.965785405984
"5301",197.371256655391,277.361494516437
"5302",140.175923085216,261.214420330264
"5303",201.572223261471,197.786136927243
"5304",264.978839426645,236.025466222002
"5305",242.503855137647,205.147575344768
"5306",208.376662870915,271.035261063166
"5307",168.272897935005,243.376604670152
"5308",171.960012578937,230.546209058251
"5309",185.583346533103,262.249196453343
"5310",201.377161915965,220.629504652159
"5311",214.719578598093,218.304871105282
"5312",170.946845242201,255.300180212004
"5313",220.618938497375,208.746770413098
"5314",229.01885083732,198.154783420902
"5315",221.66558997466,228.422749077698
"5316",187.692571164252,256.712600418275
"5317",164.062205308979,185.864274493271
"5318",182.998206586514,259.192546950769
"5319",173.687583208772,205.757249505126
"5320",305.009622490562,267.488600225249
"5321",184.76781761597,277.015047873166
"5322",185.093369529584,230.52473711433
"5323",211.429418527595,223.95160300801
"5324",151.048303910389,254.154244441692
"5325",158.856043885663,230.38001515795
"5326",161.469462822747,183.772997656787
"5327",197.60792750396,267.313883720595
"5328",195.025398491955,256.67536206257
"5329",166.261601324837,241.06533352207
"5330",211.048223052796,199.696864799694
"5331",239.932354480946,234.575841103486
"5332",219.054982342504,237.954967185233
"5333",168.528079511128,279.604096488828
"5334",219.381674021715,203.761253730897
"5335",209.422388000842,208.478767583633
"5336",179.296396533787,261.923479966851
"5337",159.191158088485,236.51474430322
"5338",177.53418877945,274.356097296685
"5339",198.208782538182,281.547986236317
"5340",175.894894675451,215.79836666985
"5341",143.050574272858,199.370738957965
"5342",244.285808240237,287.642641833784
"5343",243.614612590129,233.538869164935
"5344",178.470257886453,243.204113876044
"5345",293.160440071615,240.991426830799
"5346",201.807604975534,196.711035023645
"5347",212.242519246194,218.766741678921
"5348",221.51939947328,174.795554980998
"5349",163.284533387797,181.386759194134
"5350",156.844871438,209.351644168039
"5351",168.855009997912,263.696379047514
"5352",223.523504571404,175.189070803458
"5353",219.095422904501,196.395639462596
"5354",224.437097112392,248.15115255398
"5355",238.299549268724,258.286522274709
"5356",236.069624243043,206.21238115745
"5357",269.11321752545,199.376790673853
"5358",203.172433113891,250.930568186625
"5359",252.281337574184,180.328639745113
"5360",237.047670178693,230.438675659919
"5361",143.022096833498,239.790869685319
"5362",125.834735791427,195.283030687566
"5363",193.456228209513,218.021956375751
"5364",215.70859063342,243.855870085162
"5365",237.042238308287,215.834699285141
"5366",212.47530416974,231.594440504363
"5367",161.773636594053,282.304513957429
"5368",239.309654319649,263.373852742005
"5369",197.332809985376,265.384950551332
"5370",217.467269718149,220.858395834383
"5371",187.413135949576,271.226436876877
"5372",224.560518860936,244.985855616314
"5373",195.732414310026,196.977334548927
"5374",159.293826084111,192.609092658796
"5375",115.906595972328,233.044400749543
"5376",203.133381574108,208.476438069853
"5377",193.140059508897,244.306029954894
"5378",156.916893938774,226.742446300069
"5379",202.488941117629,209.650980208547
"5380",214.031493844356,225.275841138199
"5381",208.678968982404,192.20160516267
"5382",180.456692053249,263.781936336256
"5383",172.479718722872,200.433607620325
"5384",201.45220145393,236.557688589033
"5385",203.206209096687,256.87339063682
"5386",178.064113235114,237.896723460334
"5387",199.766657527973,195.573837728447
"5388",258.66654989441,259.99706562843
"5389",250.75613359539,214.52403699929
"5390",149.952036385028,195.954142815507
"5391",221.898319764287,200.195034000068
"5392",172.660295573869,262.2421107304
"5393",198.471499278385,254.483301902554
"5394",230.186378133803,244.698267898264
"5395",235.135727832484,260.579606231176
"5396",168.846556707473,272.091120375845
"5397",175.568029170044,203.814710918633
"5398",230.551719135365,236.472017050433
"5399",168.756759823406,224.458595143971
"5400",221.406096321506,239.948373550124
"5401",176.548294129548,261.403112336263
"5402",212.943347314277,219.776354125254
"5403",198.723323006298,210.060923436234
"5404",179.201161942906,242.094305294884
"5405",188.220253664118,178.797188667938
"5406",159.861273553094,188.801912461525
"5407",216.751785506236,230.750759428633
"5408",162.037071705624,199.469183641666
"5409",178.225773027836,221.82892115216
"5410",250.047263323189,263.854530030543
"5411",220.354176083192,202.786848896175
"5412",196.267000622413,161.252102255303
"5413",180.616296145024,235.436465176992
"5414",233.185283624441,188.441400074886
"5415",227.502579546418,220.254312652217
"5416",198.667196958893,253.704923353266
"5417",190.652549611296,231.975920608551
"5418",169.080323143542,273.687508766878
"5419",288.14881706243,268.308987066585
"5420",215.284512711821,263.357898789378
"5421",140.208952894158,283.556273000263
"5422",227.933961296048,270.158402793351
"5423",149.907905239148,210.958385447615
"5424",192.017200954454,236.950855040504
"5425",243.726394345803,215.719501398253
"5426",171.095690015935,215.815423005599
"5427",223.24919611412,192.673405377819
"5428",256.44536356089,227.199881793001
"5429",186.112366553203,184.025785598362
"5430",194.185175924705,215.816707467477
"5431",220.571807807126,251.662676821312
"5432",193.413091807511,240.778833531016
"5433",211.418282374515,205.682385708725
"5434",170.705481169418,278.099276927814
"5435",197.176268459555,168.10620858315
"5436",189.811401499094,267.651845300499
"5437",201.343021770058,258.257459241797
"5438",210.457018798516,216.396880139433
"5439",160.161564332484,237.213354939836
"5440",214.537529997209,202.557925385036
"5441",188.842359221919,163.219245588476
"5442",209.537692435586,205.293702623434
"5443",199.58228708473,254.976464147464
"5444",235.077300984403,205.172029198718
"5445",161.95458919911,268.836037492622
"5446",180.293871439554,250.284414064198
"5447",190.616241275282,246.393433634547
"5448",221.759124769363,222.788315418413
"5449",219.298058815863,192.676311494019
"5450",180.71281238986,243.118118038448
"5451",209.213739189415,249.196057041047
"5452",190.597005157806,193.76276697676
"5453",177.920437729013,207.837033439126
"5454",208.753096685286,209.369055949686
"5455",198.758940364291,260.362562479781
"5456",209.800049720387,242.146513832399
"5457",173.868114475628,276.554042193511
"5458",256.00365326084,236.674253383607
"5459",242.596489585995,194.747998883923
"5460",232.75735578421,252.982409438926
"5461",290.837798290625,251.955430582228
"5462",200.085788238827,219.188580923039
"5463",163.34954653439,211.35985415126
"5464",156.019479516353,209.014034661535
"5465",161.225863156221,245.643380284906
"5466",194.056748139421,244.017827811289
"5467",219.517100027369,245.921814911496
"5468",215.447221393862,196.13756109594
"5469",178.046284754358,241.80775151591
"5470",213.98406193941,254.33465621216
"5471",188.780777064726,286.703435207397
"5472",230.283468636631,213.580023018382
"5473",209.141567738378,235.165537588154
"5474",256.496096973237,235.522396997112
"5475",236.344788907629,186.397383147533
"5476",215.452693683959,215.329381508583
"5477",184.622126150892,200.543047831097
"5478",184.546407631538,231.550487263381
"5479",231.372056406517,263.353500578317
"5480",165.335762163211,219.959296882153
"5481",176.999740828043,213.941145616745
"5482",169.322516477804,253.537652027797
"5483",211.949858987224,257.889909565404
"5484",188.674963656176,206.847902892829
"5485",200.13402337911,290.449603159445
"5486",190.655173552184,170.257249157567
"5487",131.92904401744,278.621158553193
"5488",169.68687030414,211.876452284989
"5489",222.800067159599,269.683246933501
"5490",186.830150325415,213.018425310805
"5491",189.738494019011,232.609182393905
"5492",216.650055424396,195.364075360359
"5493",201.566795795176,260.499293382707
"5494",214.51058490943,232.83057851288
"5495",210.571605661461,251.842768183715
"5496",237.390421490398,267.961084091928
"5497",169.198288869749,228.186621702363
"5498",254.681727052994,247.556228747674
"5499",138.171797043385,230.693159386753
"5500",228.237636418148,274.126266054931
"5501",182.042881988144,221.899442038455
"5502",201.681485118359,199.268931662298
"5503",243.090388469028,241.058494161731
"5504",193.72172012831,228.028394633564
"5505",244.383840613451,248.469091200549
"5506",209.337895195003,230.414953400688
"5507",189.980542801986,243.146677937039
"5508",195.924265734717,237.516774286826
"5509",122.550796728882,265.351744873678
"5510",194.046857187894,162.568618709583
"5511",226.105405103036,221.886676026679
"5512",205.154036837986,189.788354783508
"5513",188.732532239759,203.627540534491
"5514",193.132637966084,247.51081316084
"5515",178.448949188843,221.087862369276
"5516",220.925055694615,244.371490137316
"5517",194.825215965988,255.857802702629
"5518",245.95090677061,268.122489383455
"5519",190.502962040791,213.287015530629
"5520",177.248832996479,256.014225687647
"5521",203.939894729746,207.189523771933
"5522",184.573603662633,223.442013161679
"5523",174.374016005124,211.98004422283
"5524",194.490959574114,213.747925699645
"5525",202.486938221407,246.746145639839
"5526",159.830354353508,260.74621739478
"5527",214.209455402879,181.988551808203
"5528",176.085882687442,164.828516683442
"5529",200.268374394478,221.924937238933
"5530",193.083742572016,161.717715821629
"5531",172.560173419232,274.415475439525
"5532",166.06397193179,274.094253732785
"5533",198.021849691629,222.332130233642
"5534",223.877148195392,215.059954814093
"5535",191.735269979514,202.733430552638
"5536",247.552898108252,218.448422120199
"5537",118.97446032124,231.786295029847
"5538",199.088987499582,275.226990662977
"5539",159.705550493392,257.349474589062
"5540",185.143842265762,205.182584288241
"5541",208.298808715202,163.98709484187
"5542",206.496923208125,253.264723364066
"5543",214.642511997825,269.166478559143
"5544",236.843306196603,248.481075674409
"5545",188.168697265923,228.480036507238
"5546",240.184132131587,261.463279700614
"5547",185.497792432827,268.369392495399
"5548",174.54950241363,197.88001105409
"5549",189.018610204526,231.241338750745
"5550",152.101275697908,243.331905876981
"5551",197.080784906294,211.871706171479
"5552",280.341807556393,246.365423019155
"5553",168.475679010008,237.184628354681
"5554",223.374005437067,230.99352275598
"5555",273.269109516048,265.028176180119
"5556",202.823583429034,213.839156424013
"5557",231.771419251618,242.346017920582
"5558",157.040294116593,273.168395889316
"5559",163.875039309761,216.694426478972
"5560",149.26247671281,223.280346479351
"5561",177.504827935114,294.904617256813
"5562",166.317696893732,206.668541954278
"5563",253.950339586768,206.342481307875
"5564",216.660333446225,174.965191140929
"5565",175.518706820708,242.91696226077
"5566",178.678442310765,230.732336342706
"5567",198.811712679842,169.930427160867
"5568",279.06241684745,198.10175966639
"5569",237.719756228407,261.316928442286
"5570",207.99072819373,235.334698445017
"5571",163.740518980983,222.97513117893
"5572",203.165147413925,231.697222285708
"5573",211.428311677995,264.36686722679
"5574",125.797097794717,280.403605837543
"5575",243.472849832155,179.739374047799
"5576",170.908917584124,217.469401567042
"5577",169.716860224575,243.07011144373
"5578",241.181359732122,269.817712508552
"5579",218.149814494469,246.846420039311
"5580",212.751734245316,228.858568894525
"5581",199.224196343978,208.508554193636
"5582",244.208983432983,224.329429439533
"5583",228.121983571369,207.739656579908
"5584",239.591610106574,253.233212347833
"5585",195.098802444895,195.650611170614
"5586",195.688190678708,226.248452344201
"5587",127.346191265555,243.674163725164
"5588",236.258008265856,218.939291671897
"5589",191.140310452045,268.032192834289
"5590",208.516796486882,248.779823358949
"5591",237.12889710214,173.246240913471
"5592",215.626060057425,217.594682610371
"5593",217.026914091206,269.282932635129
"5594",180.15470228075,220.726995137878
"5595",225.141053957095,199.998154229809
"5596",199.667230050292,209.472966820285
"5597",227.182830940269,215.592820939775
"5598",201.859986153086,242.061792085807
"5599",200.827914426205,268.026035443948
"5600",190.234975587657,245.98778235561
"5601",158.540310702674,231.1174554178
"5602",157.122284998703,238.283991470223
"5603",231.03075032818,235.963638163356
"5604",200.364714485496,191.822447833618
"5605",204.685164470386,195.849089614881
"5606",255.06843302016,210.692878703502
"5607",205.582118859527,208.844551594962
"5608",210.003299935797,276.093376341205
"5609",204.132660537816,252.294799168302
"5610",167.52606761653,280.219033437729
"5611",247.237035538038,209.538899324681
"5612",186.989778913362,236.129869827675
"5613",219.080993914233,263.403216119537
"5614",226.582861153061,212.773794752194
"5615",197.881196152781,241.977909087068
"5616",166.640349964057,191.363117067882
"5617",167.045170713414,182.98350449459
"5618",202.428277673321,271.316697121653
"5619",117.608915957743,225.858727642718
"5620",186.660634668433,135.583044504871
"5621",238.541916392013,200.082513566334
"5622",187.968712767829,180.221942286873
"5623",220.574287514084,226.662924945857
"5624",216.833396189169,245.396892996065
"5625",197.804394246592,292.296245512443
"5626",193.033060396358,242.007124044147
"5627",286.657294460587,289.369949770536
"5628",180.534976586481,133.902562035148
"5629",211.878978120859,229.336567522416
"5630",220.173278111244,215.263347204441
